id,rating,release_date_cert,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
270010,R,2016-04-22 00:00:00+00:00,tt2980210,A Hologram for the King,30000000,2016-04-22,4212494,97.0,en,A Hologram for the King,5.9,746,/wmjWGb2tqtOA4XPnK1tpIfzRtSQ.jpg,"[35, 18]","['Comedy', 'Drama']","['English', 'العربية', 'Italiano']","[2986, 4171, 17653, 54537, 76642, 96]","['Kasbah-Film Tanger', 'Playtone', '22h22', 'Fábrica de Cine', 'Primeridian Entertainment', 'X Filme Creative Pool']","['', 'US', 'FR', 'MX', '', 'DE']"
266856,PG-13,2014-11-26 00:00:00+00:00,tt2980516,The Theory of Everything,15000000,2014-11-26,123726688,123.0,en,The Theory of Everything,7.9,7634,/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,"[18, 10749]","['Drama', 'Romance']","['Latin', 'English', 'Français', 'Italiano']",[10163],['Working Title Films'],['GB']
228194,PG,2014-08-08 00:00:00+00:00,tt2980648,The Hundred-Foot Journey,22000000,2014-08-06,88880821,122.0,en,The Hundred-Foot Journey,7.3,918,/1vFhSr7INoulu18smHqicft05i8.jpg,[18],['Drama'],"['हिन्दी', 'English', 'Français']","[56, 3298, 6735, 6736, 7294, 9195, 7]","['Amblin Entertainment', 'Harpo Films', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures', 'DreamWorks Pictures']","['US', '', 'US', '', 'IN', 'US', 'US']"
300706,R,2014-12-23 00:00:00+00:00,tt2980708,Let's Kill Ward's Wife,5000000,2014-12-23,0,81.0,en,Let's Kill Ward's Wife,5.5,105,/A6jwjS9mS4qBzhaA6ob4PUd9PJ0.jpg,[35],['Comedy'],['English'],[39328],['Lost Rhino Films'],['']
244506,R,2014-01-17 00:00:00+00:00,tt2994190,Camp X-Ray,1000000,2014-10-17,59744,117.0,en,Camp X-Ray,6.8,694,/43xOGzdqcTIDE6J03TKFFHz7e8U.jpg,[18],['Drama'],['English'],"[51814, 3672, 6724, 7305, 20848]","['Young Gang', 'Gotham Group', 'Upload Films', 'GNK Productions', 'Rough House Pictures']","['', 'US', '', '', 'US']"
256917,R,2015-04-24 00:00:00+00:00,tt3007512,The Water Diviner,22500000,2014-12-25,15520023,112.0,en,The Water Diviner,6.8,800,/kIlVtC22BDNiiAiCvSZoOS7FhY9.jpg,"[10752, 18]","['War', 'Drama']","['Pусский', 'Türkçe', 'ελληνικά', 'English']","[40309, 21079]","['Fear of God Films', 'Hopscotch Features']","['', '']"
274862,PG,2017-09-22 00:00:00+00:00,tt3014284,The Lego Ninjago Movie,70000000,2017-09-21,123081555,101.0,en,The Lego Ninjago Movie,6.5,564,/vUo0pNXGhp2ffTJxiStWt6fHL7F.jpg,"[28, 16, 12, 10751]","['Action', 'Animation', 'Adventure', 'Family']",['English'],"[2785, 2723, 77973, 829, 25120, 4081]","['Warner Bros. Animation', 'Lin Pictures', 'Lord Miller', 'Vertigo Entertainment', 'Warner Animation Group', 'LEGO']","['US', 'US', '', 'US', 'US', 'DK']"
302156,R,2016-04-15 00:00:00+00:00,tt3014866,Criminal,31500000,2016-04-07,14708696,113.0,en,Criminal,6.0,1070,/mUGIrdTMy24EpkYvjKrzRzszDSS.jpg,"[28, 80, 878]","['Action', 'Crime', 'Science Fiction']",['English'],"[6363, 48738, 91929, 40822, 1632, 1020]","['BenderSpink', 'Campbell Grobman Films', 'Criminal Productions', 'Fipex Holding', 'Lionsgate', 'Millennium Films']","['', 'US', '', '', 'US', 'US']"
202604,PG-13,2013-05-29 00:00:00+00:00,tt3043194,The Vatican Exorcisms,0,2013-05-29,0,76.0,en,The Vatican Exorcisms,4.0,15,/dLouGrpKl02GrlUK4wfNZiUW7Wy.jpg,"[27, 99, 9648]","['Horror', 'Documentary', 'Mystery']","['Italiano', 'English']",[],[],[]
210860,R,2015-01-23 00:00:00+00:00,tt3045616,Mortdecai,60000000,2015-01-21,30418560,106.0,en,Mortdecai,5.4,1952,/epp9ht8b0V5d1O44onr96FPLzBw.jpg,"[35, 12]","['Comedy', 'Adventure']",['English'],"[1632, 1757, 39649, 2691, 3263]","['Lionsgate', 'Mad Chance', 'Huayi Brothers Media', 'Infinitum Nihil', 'OddLot Entertainment']","['US', '', 'CN', 'US', 'US']"
207932,PG-13,2016-10-28 00:00:00+00:00,tt3062096,Inferno,75000000,2016-10-13,220021259,121.0,en,Inferno,5.9,4534,/dtMJQzCxw2AY6tfcxhzlFpiD3BM.jpg,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']",['English'],"[2735, 5, 3045, 23, 34034]","['Mid Atlantic Films', 'Columbia Pictures', 'Sony Pictures Releasing', 'Imagine Entertainment', 'LStar Capital']","['', 'US', 'US', 'US', 'US']"
